the_white_king|Neil Young|Hollywood Reporter|F|Intriguing but ultimately underwhelming.|NA|September 9, 2016|Y
the_white_king|Charles Gant|Screen International|F|Essentially refracting Orwell's 1984 through the eyes of a 12-year-old boy, the film succeeds best at evoking its sinister, hermetic world.|NA|June 27, 2016|N
the_white_king|Rachel Bowles|The Skinny|R|Why does The White King, though undeniably topical, dramatic and moving enough during its running time, not feel at all urgent or pressing?|3/5|June 22, 2016|N
the_white_king|Emma Simmonds|The List|F|The White King isn't especially thought-provoking, nor sophisticated enough to win over accompanying adults. Regardless, the combination of brutality-lite, high jinks and life lessons may be enough to satisfy older kids.|3/5|June 21, 2016|N
the_thing_2011|Richard Propes|TheIndependentCritic.com|R|The actors aren't brilliant here, but much of the film's deficits can be placed squarely upon the shoulders of its first-time helmer.|1.5/4.0|September 26, 2020|N
the_thing_2011|Brent McKnight|The Last Thing I See|R|Just average, which is sad, really, because there are quite a few missed opportunities in the script that, while they wouldn't have made for a great film, could have made it a fun B-style sci-fi horror movie. I|C|July 11, 2020|N
the_thing_2011|Ed Travis|Cinapse|F|I've come to outright enjoy [The Thing] as a love letter to [John] Carpenter's film and a thrilling companion piece to that unblemished masterpiece.|NA|November 13, 2019|N
the_thing_2011|Leslie Combemale|Cinema Siren|F|This paranoid frozen frightfest is the best chance to you'll get this Halloween to feel a real chill.|NA|July 29, 2019|N
the_thing_2011|Matthew Lucas|The Dispatch (Lexington, NC)|R|I doubt that it will enjoy the same positive re-evaluation later on down the road that its predecessor enjoyed and will quickly fade into obscurity while Carpenter's endures.|2/4|June 8, 2019|N
the_thing_2011|Abbie Bernstein|Assignment X|R|Ultimately, the 2011 The Thing is an acceptable creature feature, but it's unlikely to be anybody's favorite thing, let alone considered the best possible Thing.|B|February 8, 2019|N
the_thing_2011|Daniel Green|CineVue|R|Not only a pale imitation of the previous two incarnations, but also one of the worst films (horror or otherwise) released this year -- avoid at all costs.|1/5|December 6, 2018|N
the_thing_2011|Jessica Baxter|Film Threat|R|Watching The Thing, I was absolutely stunned by its complete and utter lack of creativity.|NA|August 9, 2017|N
the_thing_2011|David Nusair|Reel Film Reviews|R|A misguided and generally worthless prequel...|1/4|August 11, 2013|N
the_thing_2011|Will Leitch|Deadspin|R|"There's just no sense of dread in this ""Thing,"" no notion that these people are truly at the edge of the world, with nowhere to escape and no one to trust."|C|June 23, 2013|N
the_thing_2011|Steve Newton|Georgia Straight|R|Since Heijningen already had dibs on The Thing's hallowed name, he didn't even bother trying to conjure any of its slow-burning suspense or claustrophobic vibe.|1.5/5|February 15, 2013|N
the_thing_2011|Roger Moore|Tribune News Service|R|For a creature feature set on the South Pole, it lacks urgency, or even a sense that it's very cold in Antarctica.|1.5/4|January 1, 2013|N
the_thing_2011|Kristal Cooper|We Got This Covered|F|The fact that The Thing falls flat is proof positive that unlike the film's industrious alien, parasitic remakes can't easily carbon copy the host.|5/10|September 22, 2012|N
the_thing_2011|Rob Gonsalves|eFilmCritic.com|R|Gets the externals but can't duplicate the authentic chill and isolation of the original.|2/5|April 30, 2012|N
the_thing_2011|Michael Dequina|TheMovieReport.com|R|If this take is perfectly passable, it also is distinctly forgettable.|2.5/4|April 6, 2012|N
the_thing_2011|Catherine Bray|Film4|R|Can't possibly compare to the film it's inspired by, but if you've not seen the 1982 version, you should find it reasonably harmless, albeit with an increasingly daft climax.|2.5/5|March 22, 2012|N
the_thing_2011|Paul Chambers|CNNRadio|F|"""The Thing"" is not half as good as the Carpenter film, but it has enough shocks and scares to keep you interested. And, if you see it first, then at least you have the back story for viewing the 1982 classic. Gore is good. Paul Chambers, CNN."|B|February 4, 2012|N
the_thing_2011|John Gholson|Movies.com|R|It does nothing better than John Carpenter's version, but it borrows and steals enough of the stuff that works from his film to carry it to some level of lowest-common-denominator entertainment.|NA|February 3, 2012|N
the_thing_2011|R.L. Shaffer|IGN DVD|F|There's nothing really new about this remake/prequel, but the film's attention to continuity and detail is respectable and interesting for fans of John Carpenter's 1982 classic.|6/10|February 1, 2012|N
the_thing_2011|Sara Michelle Fetters|MovieFreak.com|R|It reduces things to nothing more than a highlight reel of terror, none of it particularly scary even if what is being presented is done so with a fair amount of skill.|2/4|January 27, 2012|N
the_thing_2011|Fr. Chris Carpenter|Movie Dearest|R|Pointless prequel to the 1982 sci-fi/horror classic. One of the five worst films of 2011.|C|December 30, 2011|N
the_thing_2011|Linda Cook|KWQC-TV (Iowa)|R|This is the third time I've watched the John W. Campbell Jr. story 'Who Goes There?' unfold. I have to admit the monster in this one is the most disgusting and thereby the most fascinating of all three.|2/4|December 22, 2011|N
the_thing_2011|Lisa Giles-Keddie|Real.com|F|Van Heijningen Jr's The Thing still works as a perfectly watchable contemporary sci-fi thriller on the surface by creating enough entertaining scares ...|3/5|December 8, 2011|N
the_thing_2011|Roz Laws|Birmingham Post|R|There are a few tense moments, but the plot is packed full of clichés - imagine, the radio is dead and there's a storm coming!|2/5|December 8, 2011|N
the_thing_2011|Andrew Simpson|Fan The Fire|R|Van Heijningen has again reinterpreted the material, he has instead done so for an era in which horror films are remade by commercials directors who get the look, but miss the feel, of the original article.|2/5|December 8, 2011|N
the_thing_2011|Ed Whitfield|The Ooh Tray|R|A slow hand clap for all concerned, please.|NA|December 7, 2011|N
the_thing_2011|Philip French|Observer (UK)|F|Not bad, but what Cole Porter might dismiss as just one of those things.|NA|December 4, 2011|N
the_thing_2011|David Edwards|Daily Mirror (UK)|F|The themes of paranoia and isolation are the same as Carpenter's film, but the effects aren't a patch on the original.|3/5|December 2, 2011|N
the_thing_2011|Charlotte O'Sullivan|London Evening Standard|R|This isn't the real Thing; keep it at bay.|2/5|December 2, 2011|Y
the_thing_2011|MaryAnn Johanson|Flick Filosopher|R|[A] useless, entertainment-free xerox copy of John Carpenter's 1982 film of the same name... Van Heijningen has never made a feature film before, and, I would argue, he still hasn't...|NA|December 1, 2011|N
the_thing_2011|Phelim O'Neill|Guardian|R|Whatever good intentions were behind this prequel to John Carpenter's 1982 classic, the sloppy execution renders them moot.|2/5|December 1, 2011|Y
the_thing_2011|Alan Jones|Radio Times|F|Tense, smart and suitably gruesome, this certainly delivers the goods.|4/5|December 1, 2011|N
the_thing_2011|Tim Robey|Daily Telegraph (UK)|R|It's curious that a movie about a shape-shifting, person-imitating alien lifeform should itself feel like a mutant hybrid: half-prequel, half-remake, never sure which end to cosy up to.|2/5|December 1, 2011|Y
the_thing_2011|Ashley Clark|Little White Lies|F|Nary an original bone in this monster's body, but effective nonethleless.|3/5|December 1, 2011|Y
the_thing_2011|Elliott Noble|Sky Cinema|F|Schlock lovers and Friday night thrill-seekers are disgustingly well served. Best skip that tray of gooey nachos, though.|3/5|November 30, 2011|N
the_thing_2011|Matthew Turner|ViewLondon|F|Never quite lives up to Carpenter's version, though it's entertaining enough, thanks to a superb performance from Mary Elizabeth Winstead and some satisfyingly gloopy visuals.|3/5|November 30, 2011|N
the_thing_2011|Shaun Munro|What Culture|R|Despite its visual sophistication and a good lead performance, there's no escaping that this Thing is a pointless remake trying to convince itself that it is in fact a prequel.|2.5/5|November 30, 2011|N
the_thing_2011|James O'Ehley|Sci-Fi Movie Page|F|Critics were wrong about the original movie back in 1982. They wrong about this one too!|NA|November 29, 2011|N
the_thing_2011|Trevor Johnston|Time Out|R|Efficient enough for newcomers perhaps, but never that chilling, and the predictably dull CGI underlines how far movie magic has regressed in the past couple of decades.|2/5|November 29, 2011|Y
the_thing_2011|Felix Vasquez Jr.|Cinema Crazed|R|A colossal mess and a general spit in the face of everything John Carpenter set forth with his 1982 masterpiece.|NA|November 29, 2011|N
the_thing_2011|Chris Hewitt (UK)|Empire Magazine|F|By no means the finessed work of a Carpenter; more an enthusiastic DIY expert who read the instructions once and reckons he can manage.|3/5|November 28, 2011|N
the_thing_2011|Bruce Bennett|Spectrum (St. George, Utah)|F|Not an improvement on John Carpenter's groundbreaking 1982 original, but sufficiently horrific, tense and well-paced, and aided by minor changes and current technology.|B|November 8, 2011|N
the_thing_2011|Walter Chaw|Film Freak Central|R|The great irony of The Thing-quel is that, as an imitation itself, it's a uniquely unconvincing simulacrum of the thing it's trying to ape.|1.5/4|October 30, 2011|N
the_thing_2011|Diva Velez|TheDivaReview.com|R|Consisting of a few shock pops and queasy effects, The Thing is tired, rote and uninspired, becoming a waiting game to see who gets knocked off next. There's nothing here not seen before, including in its superior 1982 sire.|2.5/5|October 30, 2011|N
the_thing_2011|Eric Melin|Scene-Stealers.com|F|Great care has been taken to not fill this movie full of lame, jittery camera angles and a faster-than-necessary pace, which is nice. It's just too bad that Mary Elizabeth Winstead is dull as dishwater.|2.5/4|October 27, 2011|N
the_thing_2011|Steve Persall|Tampa Bay Times|R|This Thing is purely for the gorehounds, and they aren't likely to leave impressed. It takes a while for the blood and goo squibs to start gushing... When you've seen one mutilated corpse used like an extraterrestrial hand puppet you've seen 'em all.|D|October 26, 2011|N
the_thing_2011|Tim Brayton|Antagony & Ecstasy|R|Studio-produced fan fiction that indulges in an intensely close, even fetishistic extension of all the hints and details given in the original film, but misses the forest for the trees.|4/10|October 22, 2011|N
the_thing_2011|Louise Keller|Urban Cinefile|F|From its isolated icy setting to its chilling premise and heart-pumping execution, this prelude to John Carpenter's 1982 classic sci-fi horror film of the same name is a ripper|NA|October 22, 2011|N
the_thing_2011|Ken Hanke|Mountain Xpress (Asheville, NC)|R|It's easy enough to sit through, it'll be even easier to forget in a few weeks.|2.5/5|October 22, 2011|N
the_thing_2011|Matt Patches|Hollywood.com|R|The Thing's nondescript title once represented the fear of the unknown, but for the contemporary rehash, it's an indication of a generic, lifeless 100 minutes.|1.5/5|October 21, 2011|N
the_thing_2011|John Beifuss|Commercial Appeal (Memphis, TN)|R|Succeeds as a fan-pleasing showcase for gruesome human/monster shapeshifting and other digital horror effects.|2.5/4|October 21, 2011|N
the_thing_2011|Bob Grimm|Tucson Weekly|R|Almost liked it!|2/5|October 20, 2011|N
the_thing_2011|Tim Martain|The Mercury (Australia)|F|The Thing definitely owes a lot to John Carpenter's 1982 cult classic but as a whole, it is a pretty darned good little shocker.|3.5/5|October 20, 2011|N
the_thing_2011|Jackie K. Cooper|jackiekcooper.com|F|Still can raise enough scares with its twists and turns to be surprisingly entertaining|6/10|October 19, 2011|N
the_thing_2011|James White|SFX Magazine|R|While it doesn't spoil the legacy of John Carpenter's film, it doesn't exactly add much to it either.|2.5/5|October 19, 2011|N
the_thing_2011|Jim Schembri|The Age (Australia)|F|Hopefully we'll never tire of the visual splendour inherent in seeing human faces tear themselves apart.|3/5|October 18, 2011|Y
the_thing_2011|Widgett Walls|Needcoffee.com|R|It feels like a prequel/homage/remake of the first two films all rolled into a kind of fleshy burrito that throbs.|1.5/5|October 18, 2011|N
the_thing_2011|Alexandra Cavallo|Boston Phoenix|R|Laughable dialogue and the CGI-generated monster get in the way of the scares.|2.5/4|October 18, 2011|N
the_thing_2011|Jeff Bayer|The Scorecard Review|R|It's a requel (prequel + remake). Same pattern, different characters. Unfortunately, it doesn't do anything better than John Carpenter's vision.|4/10|October 18, 2011|N
the_thing_2011|Cole Smithey|ColeSmithey.com|F|"Debut director Matthijs van Heijningen's update of the previously twice-made ""Thing"" horror movies is a completely respectable effort in spite of everything you've heard or read otherwise."|B|October 17, 2011|N
the_thing_2011|Pete Vonder Haar|Houston Press|R|We've seen it all before, only now the goop is computer generated.|2/5|October 17, 2011|N
the_thing_2011|Jeff Meyers|Metro Times (Detroit, MI)|R|For all that digital technology has given us over the last 30 years, Rob Bottin's slippery and textured practical effects in the 1982 version were far creepier.|C|October 16, 2011|N
the_thing_2011|Matt Brunson|Creative Loafing|R|This new endeavor is, like many prequels, a movie that adds little to the conversation, filling in details that audiences frankly didn't care to discover.|2/4|October 16, 2011|N
the_thing_2011|James Kendrick|Q Network Film Desk|F|doesn't score any points for originality or improvement, but it is surprisingly deft in maintaining what already works while adding in a few new twists and not making the mistake of trying to explain that which is best left mysterious|3/4|October 16, 2011|N
the_thing_2011|Susan Granger|SSG Syndicate|R|Frigid and frightful, it becomes increasingly inconsistent, incoherent and, therefore, unbelievable.|5/10|October 16, 2011|N
the_thing_2011|Perri Nemiroff|Shockya.com|F|Nowhere close to the caliber of Carpenter's version, but visually stimulating, creepy and well paced enough to get your heart pumping.|3/5|October 15, 2011|N
the_thing_2011|Peter Sobczynski|eFilmCritic.com|R|The film is little more than the world's most expensive piece of mediocre fan fiction|1/5|October 15, 2011|N
the_thing_2011|Glenn Lovell|CinemaDope|R|Prequel or not ... it's the worst sci-fi redo since Tobe Hooper's 'Invaders from Mars' ... just sort of sits there, like a steaming alien carcass.|1.5/4|October 15, 2011|N
the_thing_2011|Beth Accomando|KPBS.org|R|The film is not so much badly made as it is just uninspired and brings nothing new or clever to the table. It's bland and that's pretty deadly for a sci-fi, horror thriller.|NA|October 14, 2011|N
the_thing_2011|Andrea Chase|Killer Movie Reviews|R|an exercise is side-long suspicious glances, ooey-gooey alien-human interaction, and idle speculation by the audience about how people can survive running around the Antarctic cold without wearing anything to prevent cranial heat loss|2/5|October 14, 2011|N
the_thing_2011|Joshua Tyler|Giant Freakin Robot|R|If ever anyone needed evidence that Carpenter's 1982 movie is the definitive take on this story, the only one we'll ever need, this provides it.|2.5/5|October 14, 2011|N
the_thing_2011|Victoria Alexander|FilmsInReview.com|F|It's a remake disguised as a prequel. A very good remake.|NA|October 14, 2011|N
the_thing_2011|Kevin Carr|7M Pictures|F|My best advice... is to not expect it to be as good as, or even close to, John Carpenter's film. To do so would leave you disappointed. And you'd be a fool.|3/5|October 14, 2011|N
the_thing_2011|Mike McGranaghan|Aisle Seat|F|The Thing is imaginatively splatter-y, which kept me hooked.|3/4|October 14, 2011|N
the_thing_2011|Rebecca Murray|About.com|F|Comparisons to the '82 film aside, 2011's The Thing just isn't all that scary.|C|October 14, 2011|N
the_thing_2011|Jeffrey M. Anderson|Common Sense Media|R|Eventually it runs out of steam, forgetting all about the paranoia theme and ignoring any other potentially interesting themes.|2/5|October 14, 2011|N
the_thing_2011|Christopher Orr|The Atlantic|F|The line between homage and apery is a fine one, and The Thing teeters on it at times.|NA|October 14, 2011|Y
the_thing_2011|Adam Tobias|Watertown Daily Times|F|Just make sure you stick around for the closing credits. The images and sounds should send chills down the spine of anyone who holds Carpenter's film in high regard.|3.5/5|October 14, 2011|N
the_thing_2011|Richard Roeper|Richard Roeper.com|R|"""It's big on the grotesquery but short on genuine scares."""|1/5|October 14, 2011|Y
the_thing_2011|Tom Long|Detroit News|F|It's not rocket science, but The Thing does offer solid cheap thrills for the slick gore crowd, proving once again: Horror doesn't have to be horrible.|B|October 14, 2011|Y
the_thing_2011|Brian Miller|Village Voice|F|John Carpenter should approve of this reasonably respectful and tough-minded prequel to his 1982 The Thing.|NA|October 14, 2011|Y
the_thing_2011|Liam Lacey|Globe and Mail|F|It's no great thing, just a better Thing than expected.|2.5/4|October 14, 2011|Y
the_thing_2011|Jim Slotek|Jam! Movies|F|If a remake of The Thing (actually a prequel of the remake) is inevitable, this one is entertaining enough and certainly could have turned out worse.|3/5|October 14, 2011|N
the_thing_2011|Kelly Vance|East Bay Express|R|Seeks to piggyback on John Carpenter's 1982 horror pic of the same name, but the remake/prequel doesn't have the wit or the know-how to carry it off.|NA|October 14, 2011|N
the_thing_2011|Rob Vaux|Mania.com|R|The simple fact is that what happens in the Norwegian camp is exactly, precisely what happens in the American camp, and the prequel ultimately can't escape that reality.|C|October 14, 2011|N
the_thing_2011|Mathew DeKinder|Suburban Journals of St. Louis|F|What was most enjoyable about The Thing for a movie dork like me was looking out for the ways the 2011 and 1982 versions overlapped.|2.5/5|October 14, 2011|N
the_thing_2011|Eric D. Snider|Film.com|R|It's the horror equivalent of one of those cheap, straight-to-video animated sequels that Disney's always putting out: same title, same story, none of the inspiration.|C|October 14, 2011|Y
the_thing_2011|Gary Wolcott|Tri-City Herald|R|Some 'things' should be left alone.|2/5|October 14, 2011|N
the_thing_2011|Matthew Razak|Flixist.com|F|"By abandoning the ""whose the alien"" tension and drama of the original (the 1982 film) for more of a monster movie feel The Thing simultaneously saves itself and disappoints."|70/100|October 14, 2011|N
the_thing_2011|Erik Childress|eFilmCritic.com|R|The Thing becomes its own beast; a thawed out creature from the past desperately trying to survive by imitating those that melted it down in the first place for their own selfish path to fame and fortune.|1.5/4|October 14, 2011|N
the_thing_2011|James Verniere|Boston Herald|R|Horror prequel won't be the next big 'Thing'.|C minus|October 14, 2011|N
the_thing_2011|Rene Rodriguez|Miami Herald|R|There is absolutely nothing in this prequel/remake that improves on the first film or negates it in any way.|1.5/4|October 14, 2011|Y
the_thing_2011|Ethan Alter|Television Without Pity|R|Some of the [monster] attacks are well-staged, but because we're not at all invested in the characters' survival, there's little tension or sense of danger to keep us on the edge of our seats.|NA|October 14, 2011|N
the_thing_2011|Kevin McCarthy|BDK Reviews|R|It's sad that in 2011, CGI transformation effects pale in comparison to the brilliant creature make-up effects of John Carpenter's 1982 masterpiece.|2.5/5|October 14, 2011|N
the_thing_2011|Joe Williams|St. Louis Post-Dispatch|R|The geographical isolation still produces shivers, but the repeated motif no longer resonates.|2.5/4|October 14, 2011|Y
the_thing_2011|Jim Judy|Screen It!|R|Once one has gotten over the shock value of the gory visuals, the result is a fairly humdrum and less than engaging experience. (Movie Review for Parents also available)|NA|October 14, 2011|N
the_thing_2011|Joe Neumaier|New York Daily News|F|"In terms of scares, this old-fashioned ""Thing"" is better than most new things."|3/5|October 14, 2011|Y
the_thing_2011|Kyle Smith|New York Post|R|"This movie is basically a sno-cone ""Alien"" or ""Predator"" and we've seen nearly a dozen of those."|2/4|October 14, 2011|Y
the_thing_2011|Sean O'Connell|Washington Post|R|"Here's the thing about the new ""The Thing."" It isn't as satisfying as the old ""The Thing."" And it's nowhere near as enthralling as the vintage ""Thing,"" which inspired every other ""Thing"" to follow."|1.5/4|October 14, 2011|Y
the_thing_2011|Stephen Whitty|Newark Star-Ledger|R|"Like its alien star, the new ""The Thing"" mimics its prey slavishly - yet still can't quite reproduce its spark of life."|2.5/4|October 14, 2011|Y
the_thing_2011|Clay Cane|BET.com|R|Blame it on the script? Blame it on the CGI? Blame it on the director? I can't pinpoint what is to blame, but 'The Thing' should've remained buried in 1982.|D|October 14, 2011|N
the_thing_2011|Willie Waffle|WaffleMovies.com|R|They want to make the movie into some sort of psychological thriller, but all of that takes a back seat to trying to set the alien on fire with a flamethrower|1.5/4|October 14, 2011|N
the_thing_2011|Mike Scott|Times-Picayune|F|A satisfyingly tense desert-island thriller -- just without the desert island|3/4|October 14, 2011|N
the_thing_2011|Staci Layne Wilson|Horror.com|F|Hell actually does freeze over.|NA|October 14, 2011|N
the_thing_2011|Anders Wotzke|Moviedex|R|Sure, this Thing still has its moments, but they're nothing compared to that Thing.|2.5/5|October 13, 2011|N
the_thing_2011|Bob Bloom|Journal and Courier (Lafayette, IN)|R|"For a movie about a group of scientists fighting for their lives, ""The Thing"" is totally mindless."|1.5/4|October 13, 2011|N
the_thing_2011|Katey Rich|CinemaBlend|R|It's frustrating to see talent, money and time poured into a project that's just a pale, pointless imitation of something that's already perfectly great on its own.|2/5|October 13, 2011|N
the_thing_2011|Nick Nunziata|CHUD|R|It's not a prequel as much as it is a lamprey, trying its best to nuzzle up to greatness.|2/5|October 13, 2011|N
the_thing_2011|Bob Westal|Bullz-Eye.com|F|The Thing brings no shame to the franchise, but it doesn't build on it much, either.|3/5|October 13, 2011|N
the_thing_2011|Dustin Putman|TheFilmFile.com|F|"If 2011's ""The Thing"" is not quite 1982's equal, the distance in quality between the two is closer than one has any right to be expecting."|3/4|October 13, 2011|N
the_thing_2011|Frank Swietek|One Guy's Opinion|R|A third-rate knockoff, lacking either the Cold War paranoia of the first film or the grim post-Vietnam and Watergate mentality of Carpenter's visually blistering remake.|C|October 13, 2011|N
the_thing_2011|Luke Y. Thompson|E! Online|R|Like the creature of the title, it offers us a juiced-up but inadequate copy.|C|October 13, 2011|N
the_thing_2011|Scott Weinberg|FEARnet|R|All of the blanks that your mind filled in 25 years ago are now fleshed out, made literal, and kinda dull.|2.5/5|October 13, 2011|N
the_thing_2011|Ian Buckwalter|NPR|R|Like The Thing itself, the film seeks to ape the form and behavior of something genuine, but you don't need a fancy test to tell that this is a shoddy replica.|3/10|October 13, 2011|Y
the_thing_2011|Loey Lockerby|Kansas City Star|R|Van Heijningen is clearly a fan who approached this project with due respect. If only he'd had enough respect not to make it in the first place.|2/4|October 13, 2011|N
the_thing_2011|Jeannette Catsoulis|New York Times|R|Where the earlier film pulsed with precisely calibrated paranoia and distinctly drawn characters, this inarticulate replay unfolds as mechanistically as a video game.|2/5|October 13, 2011|Y
the_thing_2011|Scott Bowles|USA Today|R|Part horror film, part space thriller and all gore-fest, the movie ends up being a lot like its protagonist: a mess of a monster that stretches itself too thin to scare much.|2/4|October 13, 2011|Y
the_thing_2011|Michael A. Smith|MediaMikes|F|A little gorier and not as fun as the 1982 version,...|3.5/5|October 13, 2011|N
the_thing_2011|Peter Hartlaub|San Francisco Chronicle|R|It's an imperfect facsimile, guilty of borrowing too many ideas from the earlier film, and then executing them with differing results.|2/4|October 13, 2011|Y
the_thing_2011|Peter Travers|Rolling Stone|R|One gut-busting death after another, terror giving way to tedium.|2/4|October 13, 2011|Y
the_thing_2011|Laura Clifford|Reeling Reviews|R|"Obviously and sometimes ploddingly directed by first timer Matthijs van Heijningen Jr., ""The Thing"" is also sloppy with its plot mechanics."|C|October 13, 2011|N
the_thing_2011|Bruce DeMara|Toronto Star|R|A prequel to a remake, the latest Thing may be set in a very cold climate but it's far from chilling.|1.5/4|October 13, 2011|Y
the_thing_2011|Bill Gibron|Filmcritic.com|R|A lowered set of expectations will be required, however, lest you fall into its often dull diversions|3/5|October 13, 2011|N
the_thing_2011|Alonso Duralde|What the Flick?!|F|Not as good as either of the previous Things, but it cobbles together the best elements of each.|NA|October 13, 2011|N
the_thing_2011|Chris Hewitt|St. Paul Pioneer Press|F|"First, you should watch 1982's ""The Thing,"" which is still one of the most suspenseful and frightening movies ever made. Then, the new version is worth checking out, too."|2.5/4|October 13, 2011|N
the_thing_2011|Kurt Loder|MTV|R|This latest version of The Thing raises one immediate question: Why?|NA|October 13, 2011|N
the_thing_2011|Tom Russo|Boston Globe|F|Dutch director Matthijs van Heijningen and company deliver lean suspense, and they update the Carpenter crew's gnarly alien-shapeshifter effects skillfully enough to remind us why the concept captures geek imaginations.|2.5/4|October 13, 2011|Y
the_thing_2011|Stephanie Zacharek|Movieline|R|Comes from a world where everything needs to be explained in meticulous, knowing detail.|4.5/10|October 13, 2011|N
the_thing_2011|Tirdad Derakhshani|Philadelphia Inquirer|R|The problem with the new film is that rather than explore the story from a fresh angle, it follows, virtually beat by beat, the events of the Carpenter film.|2/4|October 13, 2011|Y
the_thing_2011|Duane Dudek|Milwaukee Journal Sentinel|R|"Don't let the title fool you. ""The Thing"" is not about the orange-colored, rhinoceros-skinned mutant member of the Fantastic Four. If only."|2/4|October 13, 2011|N
the_thing_2011|Lisa Schwarzbaum|Entertainment Weekly|R|Solves the mystery of what happened to the Norwegian research team that was all but wiped out at the beginning of The Thing.|C|October 13, 2011|Y
the_thing_2011|Gary Thompson|Philadelphia Daily News|R|"It's very ""Alien,"" and Winstead should send a thank-you note to Sigourney Weaver. But maybe not to her own agent. She needs a rom-com."|C|October 13, 2011|N
the_thing_2011|Mark Dujsik|Sci-Fi Movie Page|R|It would be far too easy to compare the movie to the imitative qualities of the titular creature, so we'll just leave it at the suggestion.|2/4|October 13, 2011|N
the_thing_2011|Geoff Berkshire|Metromix.com|R|It may not be a remake, but The Thing is certainly a rip-off.|2/5|October 13, 2011|N
the_thing_2011|James Berardinelli|ReelViews|F|As monster movies go, however, this one is better than the drivel we are normally subjected to and, by taking itself seriously (rather than adding comedic punctuation), it allows for tension and scares.|3/4|October 13, 2011|Y
the_thing_2011|Marc Savlov|Austin Chronicle|R|The ability to generate real, nail-biting suspense with this story, and the thrill of it all, has dissipated tremendously in the years since Carpenter and company first blew filmgoers' collective minds.|2.5/5|October 13, 2011|N
the_thing_2011|Leigh Paatsch|Herald Sun (Australia)|F|Aside from the fine anchoring work taken on by Winstead and Edgerton, the standout aspect of The Thing is its wide array of forcefully frightening special effects.|3/5|October 13, 2011|N
the_thing_2011|Margaret Pomeranz|At the Movies (Australia)|R|There was not very much subtlety at all. I thought those fine Scandinavian actors looked distinctly uncomfortable and it wasn't because of the Thing.|2/5|October 13, 2011|N
the_thing_2011|JimmyO|JoBlo's Movie Network|F|This modern take on THE THING still conjures up much of what made John Carpenter's classic stand out.|7/10|October 13, 2011|N
the_thing_2011|Rob Nelson|Variety|R|The new Thing, helmed by first-timer Matthijs van Heijningen, nods deferentially to John Carpenter's still-scary cult film while displaying little comprehension of what made it work.|NA|October 13, 2011|Y
the_thing_2011|Joe Lozito|Big Picture Big Sound|F|As overrun with special effects as its predecessor, this sequel (disguised as a prequel) is also every bit as creepy.|3/4|October 13, 2011|N
