
death_of_a_president|Urban Cinefile Critics|Urban Cinefile|F|As a piece of filmmaking, Death of a President is edgy and fresh, superbly realised and satisfying in its ambition to pass as a powerful documentary about an event that shook the world.|NA|February 24, 2007|N
death_of_a_president|Steven Snyder|Zertinet Movies|R|It's not art, it's not a serious discussion, it's not a film based in irony or metaphor -- Death of a President is merely a marketing ploy that's big on shock value and short on ideas.|1.5/4|December 30, 2006|N
death_of_a_president|Kam Williams|EURWeb|F|So long as you think it's okay to depict a realistic-looking assassination of a sitting president via doctored news footage, then you're likely to enjoy this intriguing whodunit in which George Bush is blown away by one of his fed-up detractors.|4/4|December 29, 2006|N
death_of_a_president|Rob Thomas|Capital Times (Madison, WI)|F|"""Death of a President"" is generally a sobering film that not only dares to think the unthinkable, but encourages its audience, no matter what their political leans, to stop and think as well."|3/4|November 25, 2006|N
death_of_a_president|Cynthia Fuchs|PopMatters|F|The movie does highlight the ways that news and commercial images shape public perception.|NA|November 25, 2006|N
death_of_a_president|Angela Baldassarre|Sympatico.ca|F|"Despite being heavy-handed and pretentious, and never providing a satisfying conclusion, Gabriel Range's fake-umentary ""Death of a President"" is nevertheless brilliant in its conception and execution."|NA|November 6, 2006|N
death_of_a_president|John Beifuss|Commercial Appeal (Memphis, TN)|R|Accomplished and visually persuasive, but the movie's central conceit remains something of a stunt...|2.5/4|November 6, 2006|N
death_of_a_president|Stax|IGN Movies|F|It is indeed ironic that a film that is often so good at making one suspend their disbelief still can't generate a true emotional response in the end. Despite its shortcomings, Death of a President is an interesting and provocative work that merits|3/5|November 2, 2006|N
earth_girls_are_easy|Eve Tushnet|Patheos|F|Hey whaddaya know, I do like 'em big and stupid! Geena Davis is charming as always in this dumb, ephemeral, pleasurable movie about aliens in late '80s LA.|NA|May 29, 2020|N
earth_girls_are_easy|Kathi Maio|Sojourner|F|It's fluff. Is it ever. But at least it's female-oriented fluff, more or less.|NA|September 9, 2019|N
earth_girls_are_easy|Alonso Duralde|Linoleum Knife|F|As funny and silly as ever, it's even more interesting to watch as a period piece, exulting in the dream of the San Fernando Valley of the 1980s.|NA|January 19, 2015|N
earth_girls_are_easy|Variety Staff|Variety|F|Intended by director Julian Temple and his screenwriters to affectionately skewer Tinseltown lifestyles.|NA|December 14, 2008|Y
earth_girls_are_easy|Film4 Staff|Film4|R|A horrible mess of genres that does nobody involved justice.|NA|December 14, 2008|N
earth_girls_are_easy|Cole Smithey|ColeSmithey.com|F||3/5|February 20, 2006|N
earth_girls_are_easy|Kevin Carr|7M Pictures|F|A hilarious, off-beat slice of 80s cheese.|4/5|September 7, 2005|N
earth_girls_are_easy|Alex Sandell|Juicy Cerebellum|R|Not as funny as it thinks it is.|2/5|April 27, 2005|N
earth_girls_are_easy|Spence D.|IGN Movies|F||4/5|February 10, 2004|N
earth_girls_are_easy|Rich Cline|Shadows on the Wall|F||4/5|January 23, 2004|N
earth_girls_are_easy|Luke Y. Thompson|New Times|F|Stupid but wonderful.|4/5|November 28, 2003|N
earth_girls_are_easy|Rebecca Murray|About.com|R||1/5|October 17, 2003|N
earth_girls_are_easy|Bob Bloom|Journal and Courier (Lafayette, IN)|R|But this movie is hard to take. Sorry, go back to your own planet.|1/5|September 11, 2003|N
earth_girls_are_easy|Carol Cling|Las Vegas Review-Journal|R||1/5|August 22, 2003|N
earth_girls_are_easy|Fred Topel|About.com|R|I never got into this. It just doesn't make me laugh.|1/5|July 22, 2003|N
earth_girls_are_easy|Jeffrey Westhoff|Northwest Herald (Crystal Lake, IL)|F||3/5|May 29, 2003|N
earth_girls_are_easy|Caryn James|New York Times|F|It is a joyfully chaotic and wildly uneven work that shows Mr. Temple's roots in music videos.|NA|May 20, 2003|Y
earth_girls_are_easy|Laura Clifford|Reeling Reviews|R||2/5|December 14, 2002|N
superman_iv_the_quest_for_peace|Joe Leydon|The Moving Picture Show|R|"""Superman IV: The Quest for Peace,"" a confused and cheap-looking movie that evidently was butchered in the editing room, would be better titled ""Superman Farce: The Search for a Quick Buck."""|NA|July 9, 2020|N
superman_iv_the_quest_for_peace|Richard Freedman|Newhouse News Service|R|In his fourth and feeblest movie appearance in just under a decade, the man of steel in blue underwear becomes a peacenik.|1/4|November 6, 2019|N
superman_iv_the_quest_for_peace|Rachel Wagner|rachelsreviews.net|R|As bad as Superman 3 is, Superman 4 is even worse.|NA|April 13, 2019|N
superman_iv_the_quest_for_peace|Cathy Burke|United Press International|R|Subtitled The Quest for Peace, this Superman sequel should have been called the The Quest for a Plot.|NA|December 9, 2017|N
superman_iv_the_quest_for_peace|Barbara Shulgasser|Common Sense Media|R|Terrible '80s sequel has violence, nuclear weapons.|1/5|July 12, 2016|N
superman_iv_the_quest_for_peace|Dave Kehr|Chicago Tribune|R|The impoverishment here is not merely of means, but of spirit.|1/4|May 5, 2014|Y
superman_iv_the_quest_for_peace|Michael Wilmington|Los Angeles Times|R|The overall effect is of a story atomized and dying before our eyes, collapsing into smashed pulp, ground down into big-budget Kryptonite ash.|NA|May 5, 2014|Y
superman_iv_the_quest_for_peace|Desmond Ryan|Philadelphia Inquirer|F|Of course, Superman saves the world, but the real news is that there's still some life in the series.|3/4|May 5, 2014|Y
superman_iv_the_quest_for_peace|David Sterritt|Christian Science Monitor|F|Fortunately, the regular Superman performers all do their jobs well.|NA|May 5, 2014|N
superman_iv_the_quest_for_peace|Jay Boyar|Orlando Sentinel|R|Superman IV is cinematic kryptonite. Not only could it kill the Superman series, it might also leave filmgoers feeling weak.|NA|May 5, 2014|Y
superman_iv_the_quest_for_peace|John Ferguson|Radio Times|R|Tthe enthusiastic hamming can't hide the clunking direction by Sidney J Furie and the sub-standard special effects.|2/5|May 5, 2014|N
superman_iv_the_quest_for_peace|Ben Yagoda|Philadelphia Daily News|R|It's hard to escape the conclusion that all the originality and excitement have been drained from the series.|NA|May 5, 2014|N
superman_iv_the_quest_for_peace|Candice Russell|South Florida Sun-Sentinel|R|It`s hard to summon much wonder when Superman goes mano-a-mano with Nuclear Man, a Lex Luthor creation with a static electricity problem.|NA|May 5, 2014|N
superman_iv_the_quest_for_peace|Felix Vasquez Jr.|Cinema Crazed|R|"It's a shame that ""Superman"" had to leave the eighties in such a disgraceful fashion."|NA|June 13, 2013|N
superman_iv_the_quest_for_peace|Jeffrey Lyles|Lyles' Movie Files|R|For sentimentality's sake, it's great watching Reeve and company reprise their roles even if it's in the bastard child edition of the series, but this isn't just one of the worst comic book films, it's one of the worst films ever made.|1/10|June 11, 2013|N
superman_iv_the_quest_for_peace|William Thomas|Empire Magazine|R|Predictably awful fourth installment.|1/5|July 12, 2010|N
superman_iv_the_quest_for_peace|Michael Dequina|TheMovieReport.com|R|With the passing of the production torch to infamous budget tightwads Golan and Globus, it was clear that the worst was yet to come.|0/4|April 7, 2010|N
superman_iv_the_quest_for_peace|Variety Staff|Variety|R|The earlier films in the series were far from perfect, but at their best they had some flair and agreeable humor, qualities this one sorely lacks.|NA|March 26, 2009|Y
dreamscape|David Nusair|Reel Film Reviews|F|There's little doubt, then, that Dreamscape improves immeasurably...|3/4|August 4, 2018|N
dreamscape|Felix Vasquez Jr.|Cinema Crazed|F|A bold mix of horror, action, and comedy, and a very fun experience.|NA|October 25, 2017|N
dreamscape|James Kendrick|Q Network Film Desk|F|a diverting, enjoyably creative thriller|3/4|June 23, 2017|N
dreamscape|Rob Vaux|Mania.com|R|I really wanted Dreamscape to work and when I was younger, it probably worked better.|C|October 24, 2014|N
dreamscape|Lori Hoffman|Atlantic City Weekly|F|Underrated, extremely fun genre picture|4/5|May 25, 2006|N
dreamscape|James Plath|Movie Metropolis|F|Pretty solid thriller with Quaid in his element.|3/5|October 24, 2005|N
dreamscape|Emanuel Levy|EmanuelLevy.Com|F||4/5|June 11, 2005|N
dreamscape|Randy Shulman|Metro Weekly (Washington, DC)|R||2/5|April 1, 2005|N
dreamscape|Daniel M. Kimmel|Worcester Telegram & Gazette|F||3/5|January 14, 2005|N
dreamscape|Douglas Pratt|DVDLaser|F|A perfect piece of escapist entertainment|4/5|November 6, 2004|N
dreamscape|Steve Crum|Kansas City Kansan|F|Intrigues still, fascinating inside-the-brain experience|4/5|October 24, 2004|N
dreamscape|Roger Ebert|Chicago Sun-Times|F|Most movies that try to crowd so much into an hour and a half end up looking like a shopping list, but Dreamscape works, maybe because it has a sense of humor.|3/4|October 23, 2004|Y
dreamscape|Eric Lurio|Greenwich Village Gazette|F||3/5|October 1, 2004|N
dreamscape|Rich Cline|Shadows on the Wall|F||4/5|March 22, 2004|N
dreamscape|Spence D.|IGN Movies|F||4/5|February 10, 2004|N
dreamscape|Carol Cling|Las Vegas Review-Journal|F||3/5|August 29, 2003|N
dreamscape|Janet Maslin|New York Times|R|Mostly maladroit, without the kind of high gloss or confidence that might help carry its audience along.|2.5/5|May 20, 2003|Y
beyond_the_black_rainbow|Federico Furzan|Cinelipsis|F|A hell of a trip through the mind of a different filmmaker that will be relevant in the near future. [Full review in Spanish]|3/4|November 20, 2019|N
beyond_the_black_rainbow|Nicholas Bell|IONCINEMA.com|F|Cosmatos has created a nightmarish world that's aggravating, hypnotic, and original.|NA|August 29, 2019|N
beyond_the_black_rainbow|Matthew Lucas|From the Front Row|F|Fanboy homage meets surrealist fantasia, an incredible journey into a bygone era's bleak vision of the future, emerging from the dustbin of cinema history with something wholly, thrillingly, wonderfully new.|3.5/4|August 6, 2019|N
beyond_the_black_rainbow|Amie Simon|Three Imaginary Girls|F|Even though I'm not sure what was going on most of the time, I was still pretty entranced by what was happening on screen.|NA|March 4, 2019|N
beyond_the_black_rainbow|Jason Anderson|Cinema Scope|F|For devotees of science-fiction cinema at its most synapse-frying and voluptuously horrifying, the mother lode is exactly what [writer/director Panos] Cosmatos delivers.|NA|January 30, 2018|N
beyond_the_black_rainbow|Tim Brayton|Antagony & Ecstasy|F|A film for people who might call Stalker their favorite movie of all time if only it were more opaque. So, you know, a little audience, but a passionate one.|9/10|March 1, 2015|N
beyond_the_black_rainbow|Austin Trunick|Under the Radar|F|Part Cronenberg, part Bava, and part De Palma ... It's a film that manages to feel both new and long-forgotten at the same time.|7/10|August 15, 2014|N
beyond_the_black_rainbow|William Goss|MSN Movies|R|There's much to admire about Panos Cosmatos' directorial debut, but the end result is admittedly not for all tastes.|NA|March 21, 2013|Y
beyond_the_black_rainbow|Amber Wilkinson|Eye for Film|F|The rich and strange debut of Panos Cosmatos throbs with style and portent, which proves a winning combination even if it is somewhat light in the narrative department.|3.5/5|February 6, 2013|N
beyond_the_black_rainbow|Simon Foster|sbs.com.au|F|Audiences who appreciate oddball first efforts from talents such as Lynch (Eraserhead), Cronenberg (Shivers) and Jeunet (Delicatessen) will be thankful.|NA|January 20, 2013|N
beyond_the_black_rainbow|Dennis Schwartz|Dennis Schwartz Movie Reviews|R|If you follow the muddled spacy film's logic throughout, you deserve a merit honor badge for devotion to service beyond the call of duty.|C|December 15, 2012|N
beyond_the_black_rainbow|Robert Roten|Laramie Movie Scope|R|Nothing much happens in this experimental-type science fiction horror film. What little does happen is at a slow-motion snail's pace.|D|December 4, 2012|N
beyond_the_black_rainbow|Rob Humanick|Projection Booth|F|If 2001: A Space Odyssey had an evil twin masquerading as a horror film, this would be it. Beyond the Black Rainbow culls from untold volumes of film history even as it delivers its own uniquely brilliant freak-outs.|3.5/4|November 5, 2012|N
beyond_the_black_rainbow|Kevin Carr|7M Pictures|F|a twisted version of 2001: A Space Odyssey which takes place in a psychological torture chamber rather than in the whole of the universe|3/5|October 6, 2012|N
beyond_the_black_rainbow|Witney Seibold|CraveOnline|F|The product of a fevered mad auteur... May prove to be one of the more rewarding and disturbing film experiences in many a year.|9/10|August 25, 2012|N
beyond_the_black_rainbow|Rene Rodriguez|Miami Herald|R|The movie looks like it was lit by lava lamps, scored on Moog synthesizers, written between bong hits and acted underwater. None of this is meant as praise.|1/4|July 26, 2012|Y
beyond_the_black_rainbow|Dan Lybarger|KC Active|R|While never quite dull, 'Beyond the Black Rainbow' doesn't achieve all the chills it's capable of.|3/5|July 16, 2012|N
beyond_the_black_rainbow|Inkoo Kang|Boxoffice Magazine|R|'Beyond' would be more interesting with limitations.|2/5|June 29, 2012|N
beyond_the_black_rainbow|Marjorie Baumgarten|Austin Chronicle|R|Comprehensibility does not appear to be one of this writer/director's goals, but if someone is able to help Cosmatos marshal his raw visual talent, I'll be first in line to see his second film.|2.5/5|June 8, 2012|N
beyond_the_black_rainbow|Mark Feeney|Boston Globe|R|"""Beyond the Black Rainbow"" has a doomy, dreamy, druggy, draggy feel that's impressively sustained - until it becomes oppressive, then pointless, then laughable."|1.5/4|June 7, 2012|Y
sound_of_my_voice|Brent McKnight|The Last Thing I See|F|An undercover science fiction story masquerading as a cautionary tale about cults? Or a story about cults in the guise of sci-fi? A case can be made either way. Whichever it is, this is a quiet, inventive, subtly enthralling film.|B|July 11, 2020|N
sound_of_my_voice|Ed Travis|Hollywood Jesus|F|Sound of My Voice draws its viewers in, tempting them with access to the hidden secrets of Maggie's cult. What follows is a highly effective story that challenges its audience while also thrilling them. Highly recommended.|NA|April 2, 2020|N
sound_of_my_voice|Nicholas Bell|IONCINEMA.com|F|Odd, funny, and compelling.|NA|July 24, 2019|N
sound_of_my_voice|Patrick Gamble|CineVue|R|Asking far more questions than its prepared to answer, it doesn't take long for the air of intrigue which materialises around Marling's furtive Maggie to quickly fade away.|3/5|January 31, 2019|N
sound_of_my_voice|Glenn Dunks|Trespass|F|Acted with a subtle nuances throughout, this film's ambiguous ending will elicit much discussion, while the film's delicately handled politics are refreshingly two-sided.|NA|September 8, 2013|N
sound_of_my_voice|Scott Foundas|Film Comment Magazine|F|Sound of My Voice is a too-rare example of intelligent, ambitious genre filmmaking.|NA|June 20, 2013|N
sound_of_my_voice|Kevin Carr|7M Pictures|F|Sound of My Voice is an eerie film that is completely supported by the performances. It's deliberately vague, which can sometimes be annoying but works fine in this setting.|4/5|June 19, 2013|N
sound_of_my_voice|Ken Hanke|Mountain Xpress (Asheville, NC)|R|It does look like it was made for a buck and a quarter and is sufficiently ambiguous to be taken as profound.|3/5|May 27, 2013|N
sound_of_my_voice|Jim Schembri|3AW|F|A cracker of a film about the seductive power of cults... the film rides largely on the haunting, compelling presence of Marling.|3/5|December 7, 2012|N
sound_of_my_voice|Jake Wilson|The Age (Australia)|R|Either Maggie is the real deal, or she's lying, or we never find out. In any case, anticlimax seems inevitable.|3/5|November 22, 2012|Y
sound_of_my_voice|Kofi Outlaw|Screen Rant|F|Sound of My Voice is an interesting approach to indie sci-fi and a solid introduction to Batmanglij and Marling as bright new talents.|3.5/5|October 2, 2012|N
sound_of_my_voice|Siobhan Synnot|Scotsman|F|A compelling low-budget film which would have been even better if co-writer Marling could wean herself off an infatuation with infuriating conclusions.|3/5|September 3, 2012|N
sound_of_my_voice|Cameron Williams|The Popcorn Junkie|F|A light puzzler that's not as complex as a rubix cube but more akin to a simple cryptic crossword|3/5|August 29, 2012|N
sound_of_my_voice|Mike Scott|Times-Picayune|F|This isn't a movie that needs, or even welcomes, neat ends. Rather, it imagines the world as it is: messy, confusing, and rarely ever black and white.|4/5|August 24, 2012|N
sound_of_my_voice|Jason Best|Movie Talk|F|Another thought-provoking fable from Another Earth's Brit Marling.|NA|August 9, 2012|N
sound_of_my_voice|MaryAnn Johanson|Flick Filosopher|F|Argh! Actor and screenwriter Brit Marling has done it again! She's come up with an intriguing science-fictional concept as the basis for an indie arthouse drama -- and she doesn't know what to do with it.|NA|August 6, 2012|N
sound_of_my_voice|Philip French|Observer (UK)|R|The setting up is better than the working out, and a third act is desperately lacking.|NA|August 5, 2012|N
sound_of_my_voice|Tim Robey|Daily Telegraph (UK)|F|[A] bumpy but watchable cult-penetration thriller.|3/5|August 3, 2012|Y
sound_of_my_voice|Charlotte O'Sullivan|London Evening Standard|F|Proof that you can create nerve-scraping twilight zones without A-list stars or CGI.|4/5|August 3, 2012|Y
sound_of_my_voice|Peter Bradshaw|Guardian|R|Brit Marling's latest film comes up with another interesting idea - in this case, two film-makers infiltrating a cult - that fizzles out infuriatingly.|2/5|August 2, 2012|Y
frequently_asked_questions_about_time_travel|Sarah Manvel|Critic's Notebook|R|Screenwriter Jamie Mathieson deserves a lot of credit for a tightly structured set-up... The trouble is the banter is a stairway to nowhere; the punchlines wither in the actors' mouths, raising weak smiles but no belly laughs.|NA|August 9, 2018|N
frequently_asked_questions_about_time_travel|David Nusair|About.com|F|...an amiable, well-meaning bit of escapist sci-fi...|2.5/4|January 8, 2011|N
frequently_asked_questions_about_time_travel|Edward Porter|Sunday Times (UK)|R|There are some good ideas, but I was disappointed not to get an ending that pieced everything together into a satisfying chain of events. The film provokes questions, all right, but too many are left unanswered.|2/5|April 28, 2009|N
frequently_asked_questions_about_time_travel|Philip French|Observer (UK)|R|Through no particular fault of the performers, it is pointless, perfunctory and painfully unfunny.|NA|April 28, 2009|N
frequently_asked_questions_about_time_travel|Simon Reynolds|Digital Spy|F|Overcoming a limited budget with imagination and charismatic characters, it's a minor miracle to see a British movie take on a subject matter monopolised by Hollywood and emerge on level terms.|4/5|April 25, 2009|N
frequently_asked_questions_about_time_travel|Chris Prince|Sky Cinema|R|A good effort, but ultimately one that may have been more suited to a TV special than a fully-fledged feature, FAQ... is like that geeky friend you really want to like - if only they'd sort out their BO problem and stop talking about Deep Space Nine.|2/5|April 25, 2009|N
frequently_asked_questions_about_time_travel|Jane Crowther|Total Film|R|An undercooked, rapidly unravelling script, low-grade production values (is that the best future costume you have?), plodding direction and an apologetically crap ending are not worth the price of a cinema ticket in these belt-tightening times.|1/5|April 25, 2009|N
frequently_asked_questions_about_time_travel|Daniel Etherington|Film4|F|While it doesn't quite achieve the same standards as its recent forebears in British genre comedy, this modest film has amiable, convoluted charm.|3/5|April 24, 2009|N
frequently_asked_questions_about_time_travel|Philip Wilding|Empire Magazine|F|Refreshingly, director Carrivick's feature debut is both dark, compelling and occasionally laugh-out-loud funny.|3/5|April 24, 2009|N
frequently_asked_questions_about_time_travel|Tom Huddlestone|Time Out|F|While hardly groundbreaking, this is smart, amusing post-pub viewing.|3/6|April 24, 2009|Y
frequently_asked_questions_about_time_travel|Dominic Wells|Times (UK)|F|Frequently Asked Questions About Time Travel is, unashamedly, a Mini Cooper of a film: small but nippy.|3/5|April 24, 2009|Y
frequently_asked_questions_about_time_travel|Peter Bradshaw|Guardian|R|This is the worst film of the week, a dire British comedy, to which the only honest response is to soil and then set fire to the Union flag in the foyer of your local cinema.|1/5|April 24, 2009|Y
frequently_asked_questions_about_time_travel|Alexander Pashby|Little White Lies|R|What do you get if you take Shaun Of The Dead, subtract the zombies and add time travel? Sadly, not Frequently Asked Questions About Time Travel.|2/5|April 24, 2009|Y
frequently_asked_questions_about_time_travel|Mark Adams|Sunday Mirror (UK)|F|This engaging comedy feels like a stretched-out TV pilot, but is nicely put together, with enough laughs to make a refreshing change from usual Brit film fare..|NA|April 24, 2009|N
frequently_asked_questions_about_time_travel|Karl French|Financial Times|R|The film resembles nothing so much as an indifferent and wildly over-stretched episode of space sitcom Red Dwarf.|2/5|April 24, 2009|Y
frequently_asked_questions_about_time_travel|Anthony Quinn|Independent (UK)|R|One or two amusing moments, but not sustainable for 90 minutes.|2/5|April 24, 2009|Y
frequently_asked_questions_about_time_travel|Matthew Turner|ViewLondon|F|Enjoyable comedy with likeable characters, several witty one-liners and an engaging plot, but you can't help feeling they could have done a lot more with the premise.|3/5|April 24, 2009|N
frequently_asked_questions_about_time_travel|Robbie Collin|News of the World|R|Sub-Hitchhikers Guide To The Galaxy rubbish.|1/5|April 24, 2009|N
april_and_the_extraordinary_world|Grant Watson|Fiction Machine|F|An excellent animated feature with likeable characters, stunning and creative imagery, and a fast-paced and nicely complex storyline.|7/10|May 17, 2019|N
april_and_the_extraordinary_world|Daniel Barnes|Dare Daniel|F|Pure enjoyment, but then I've always been in the bag for humanist sci-fi, lizards wearing robot armor, unusual and meticulous production design, and adventure stories where one of the heroes is a brainy woman and the other is a talking cat.|4/5|April 5, 2019|N
april_and_the_extraordinary_world|Rachel Wagner|Rotoscopers|F|I loved it, and I think it is a film that will improve with each viewing.|5/5|February 11, 2019|N
april_and_the_extraordinary_world|Asia Frey|Lagniappe (Mobile, AL)|F|It is compelling, not convoluted, and, best of all, takes place in an imagined steampunk world that is wondrous to behold.|NA|August 23, 2018|N
april_and_the_extraordinary_world|Ernesto Diezmartinez|Cine Vértigo|F|... at times I seemed to be seeing some kind of tribute to the adventures of Indiana Jones... [Full review in Spanish]|2/4|January 16, 2018|N
april_and_the_extraordinary_world|Sean Axmaker|Stream on Demand|F|Imagine Oliver Twist meets Jules Verne as a whimsical fantasy fable, a film made for kids but clever and creative enough for adults.|NA|October 6, 2017|N
april_and_the_extraordinary_world|M. Faust|The Public (Buffalo)|F|In the manner of this kind of thing, the story is too complex to spell out, but it's as entertaining as the design of the film is compelling to look at.|NA|September 27, 2017|N
april_and_the_extraordinary_world|Deborah Wee|The New Paper (Singapore)|R|The movie is interesting but that is not nearly enough to entertain, even if only for 106 minutes.|2/5|September 19, 2017|N
april_and_the_extraordinary_world|Lisa Jensen|Good Times Santa Cruz|F|The movie radiates quaint period charm from the start.|3/4|September 11, 2017|N
april_and_the_extraordinary_world|Mariana Fernández|Butaca Ancha|F|A dignified, honest and comfortable epic in which the progress of man depends not only on his ingenuity in the invention and creation of artifacts that facilitate his existence, but of having an authentic interest for humanity. [Full review in Spanish]|NA|August 8, 2017|N
april_and_the_extraordinary_world|Mary Angela Rowe|Seventh Row|F|April and the Extraordinary World doesn't turn away from the darkness of the world - in fact, that darkness is integral to the plot. But our final impression is one of hope and wonder.|NA|July 14, 2017|N
april_and_the_extraordinary_world|Roxana Hadadi|Punch Drunk Critics|F|As much as April and the Extraordinary World veers around a little too often and gets too self-indulgent with its exposition, the film effectively builds a whole other steampunk-inspired world in which viewers can get lost, gas masks and all.|3.5/5|January 9, 2017|N
april_and_the_extraordinary_world|Edmund Lee|South China Morning Post|F|This hand-drawn animated feature by first-time directors Christian Desmares and Franck Ekinci is a steampunk marvel that will enchant both kids and adults with its high-concept premise.|4/5|June 1, 2016|N
april_and_the_extraordinary_world|Yip Wai Yee|The Straits Times (Singapore)|F|Given how sumptuous the details are in every scene, the alternate universe here, even as far from reality as it is, is conceivably real.|3.5/5|May 31, 2016|N
april_and_the_extraordinary_world|Gary Shannon|The Young Folks|F|"""April's"" sophisticated animation and unabashed visual invention more than make up for its unwholesomeness as an emotional vision."|6/10|May 22, 2016|N
